https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume BTC,tradecount
1725321600000,2024-09-03,SOLBTC,0.002282,0.0023015,0.0022131,0.0022188,178785.102,404.7523386,87957
1725235200000,2024-09-02,SOLBTC,0.002243,0.0022875,0.002211,0.002282,234331.172,528.04988413,116766
1725148800000,2024-09-01,SOLBTC,0.0022951,0.0023221,0.0022312,0.0022431,222471.863,506.41930997,131878
1725062400000,2024-08-31,SOLBTC,0.002334,0.0023425,0.002287,0.0022951,83690.291,193.82373007,52445
1724976000000,2024-08-30,SOLBTC,0.0023585,0.0023745,0.0022737,0.0023339,293990.573,682.46911699,169406
1724889600000,2024-08-29,SOLBTC,0.0024381,0.0024481,0.002336,0.0023585,211438.635,506.44636843,152935
1724803200000,2024-08-28,SOLBTC,0.0024703,0.0025063,0.002405,0.0024379,316976.153,776.00822875,215058
1724716800000,2024-08-27,SOLBTC,0.0025005,0.002528,0.0024436,0.0024705,326352.522,811.22326488,204678
1724630400000,2024-08-26,SOLBTC,0.0024744,0.0025359,0.0024595,0.0025002,291561.186,727.82895674,213217
1724544000000,2024-08-25,SOLBTC,0.0025046,0.0025116,0.0024334,0.0024745,281925.881,697.7957633,179348
1724457600000,2024-08-24,SOLBTC,0.0023931,0.0025285,0.0023856,0.0025048,297053.972,732.8233129,159190
1724371200000,2024-08-23,SOLBTC,0.0023724,0.002397,0.0023382,0.002393,238534.295,564.08122827,113798
1724284800000,2024-08-22,SOLBTC,0.0023349,0.0023748,0.0023333,0.0023724,110947.633,261.32392653,61794
1724198400000,2024-08-21,SOLBTC,0.002411,0.0024145,0.0023271,0.0023345,181454.765,429.02489184,87344
1724112000000,2024-08-20,SOLBTC,0.0024269,0.002434,0.00239,0.0024109,204567.965,493.46544548,95550
1724025600000,2024-08-19,SOLBTC,0.0024365,0.002466,0.0024133,0.002427,259116.691,632.29940514,116834
1723939200000,2024-08-18,SOLBTC,0.0023852,0.002458,0.00237,0.0024371,187068.121,451.56887273,111421
1723852800000,2024-08-17,SOLBTC,0.0023613,0.0023905,0.0023384,0.0023857,134573.769,317.79430914,77100
1723766400000,2024-08-16,SOLBTC,0.0024779,0.0024819,0.0023295,0.0023616,306862.725,738.01982619,147004
1723680000000,2024-08-15,SOLBTC,0.0024486,0.0025045,0.0023869,0.0024775,295641.351,724.41310337,139757
1723593600000,2024-08-14,SOLBTC,0.0024205,0.0024863,0.002369,0.002449,280156.178,682.44152713,150639
1723507200000,2024-08-13,SOLBTC,0.0024651,0.0024915,0.0024025,0.0024205,222704.119,545.24280379,123573
1723420800000,2024-08-12,SOLBTC,0.0024103,0.0025236,0.002407,0.0024651,380399.808,939.40128845,205576
1723334400000,2024-08-11,SOLBTC,0.002528,0.0025645,0.0023981,0.0024103,243814.92,605.33291495,139637
1723248000000,2024-08-10,SOLBTC,0.0025693,0.0025866,0.0025226,0.0025278,171067.217,435.78622868,125405
1723161600000,2024-08-09,SOLBTC,0.0026445,0.0026515,0.0025182,0.0025693,346938.227,892.89399055,183830
1723075200000,2024-08-08,SOLBTC,0.0026254,0.0027363,0.0025661,0.0026446,664158.613,1772.41893875,365800
1722988800000,2024-08-07,SOLBTC,0.0025775,0.0027108,0.00255,0.0026257,600506.549,1589.217271,351519
1722902400000,2024-08-06,SOLBTC,0.0024028,0.0026309,0.002398,0.0025775,638434.631,1619.83278621,382660
1722816000000,2024-08-05,SOLBTC,0.0023785,0.0024635,0.002155,0.002403,1991658.304,4686.50190448,1005675
1722729600000,2024-08-04,SOLBTC,0.0023478,0.0024208,0.0022555,0.002378,620147.992,1459.75874484,295078
1722643200000,2024-08-03,SOLBTC,0.0024843,0.002498,0.002313,0.0023478,594770.04,1435.71108944,276465
1722556800000,2024-08-02,SOLBTC,0.0025615,0.0025839,0.0024,0.0024845,777613.471,1937.08568389,346885
1722470400000,2024-08-01,SOLBTC,0.0026561,0.0026723,0.002514,0.0025615,655363.792,1698.21801432,336102
1722384000000,2024-07-31,SOLBTC,0.002707,0.0027819,0.0026556,0.0026567,444749.487,1210.27272899,223010
1722297600000,2024-07-30,SOLBTC,0.0027339,0.0027679,0.0026805,0.002707,405636.049,1104.7288248,201740
1722211200000,2024-07-29,SOLBTC,0.0027096,0.0027941,0.002695,0.0027338,558230.372,1536.9140916,247007
1722124800000,2024-07-28,SOLBTC,0.0027084,0.0027467,0.0026875,0.0027097,300338.779,816.99423496,153084
1722038400000,2024-07-27,SOLBTC,0.0026955,0.002756,0.0026284,0.0027082,555407.189,1493.61333873,233431
1721952000000,2024-07-26,SOLBTC,0.0026115,0.0027042,0.002581,0.0026952,388423.55,1032.80765203,169379
1721865600000,2024-07-25,SOLBTC,0.0027231,0.0027369,0.0025686,0.0026116,725151.453,1919.0297817,319240
1721779200000,2024-07-24,SOLBTC,0.0026239,0.0027375,0.0026006,0.0027234,517590.53,1390.19779636,233219
1721692800000,2024-07-23,SOLBTC,0.0026484,0.0026676,0.0025915,0.002624,501726.134,1321.14677698,224519
1721606400000,2024-07-22,SOLBTC,0.0027065,0.0027113,0.0026136,0.0026484,385123.82,1027.30410468,200179
1721520000000,2024-07-21,SOLBTC,0.0025861,0.0027155,0.0025647,0.002706,428959.001,1128.19186281,200658
1721433600000,2024-07-20,SOLBTC,0.0025367,0.0026076,0.0025195,0.002586,254902.519,652.41786309,178560
1721347200000,2024-07-19,SOLBTC,0.0024887,0.002598,0.002467,0.002537,540457.463,1373.87945096,404341
1721260800000,2024-07-18,SOLBTC,0.0024264,0.002502,0.0024264,0.0024887,251806.537,620.76313109,254282
